kepid fits i j k l period prad srad kepmag
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012179063303_llc.fits 0 0 9 8 30.3536057742 0.861981587779 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010174085026_llc.fits 0 0 9 9 8.32348993761 0.99948674159 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011177032512_llc.fits 0 0 9 10 37.6148538712 0.878056322066 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 0 0 9 11 13.581011173 0.964323246671 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010174085026_llc.fits 0 0 9 12 43.1121163736 0.881700442044 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 0 0 9 13 25.1676748619 0.523850173618 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013098041711_llc.fits 0 0 9 14 40.4616776111 0.583843879287 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0 0 9 15 38.8087756043 0.50901899625 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011073133259_llc.fits 0 0 9 16 8.72875047033 0.504141875909 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012088054726_llc.fits 0 0 9 17 17.9196561998 0.86705037153 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 0 0 9 18 11.2103955357 0.825419733303 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011073133259_llc.fits 0 0 9 19 24.1483153088 0.638214138309 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013131215648_llc.fits 0 1 0 0 65.0598697682 0.859213418243 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 0 1 0 1 51.2663773728 0.600574344872 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 0 1 0 2 93.2585520657 0.739708204458 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009166043257_llc.fits 0 1 0 3 61.1052814357 0.916559156348 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010265121752_llc.fits 0 1 0 4 92.7081095413 0.512101784602 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012277125453_llc.fits 0 1 0 5 55.2463591629 0.738484781058 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010174085026_llc.fits 0 1 0 6 77.013207843 0.715888394052 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013011073258_llc.fits 0 1 0 7 99.7444767808 0.736376842955 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 0 1 0 8 87.2412004443 0.884886681483 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012277125453_llc.fits 0 1 0 9 85.0369422624 0.701069633732 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009166043257_llc.fits 0 1 0 10 52.8215213522 0.913753701592 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011073133259_llc.fits 0 1 0 11 83.1156935177 0.514243363338 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010078095331_llc.fits 0 1 0 12 84.9779218406 0.867970070361 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012088054726_llc.fits 0 1 0 13 58.9073835336 0.903867251752 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011271113734_llc.fits 0 1 0 14 56.1670994116 0.547316163301 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 0 1 0 15 90.8367381677 0.912996076821 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010265121752_llc.fits 0 1 0 16 60.8176157502 0.958071405923 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009166043257_llc.fits 0 1 0 17 59.5047365149 0.75354045909 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011073133259_llc.fits 0 1 0 18 52.4960655682 0.59123197548 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011271113734_llc.fits 0 1 0 19 53.3304929772 0.978139039178 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009166043257_llc.fits 0 1 1 0 76.1532166178 0.718410676889 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011177032512_llc.fits 0 1 1 1 52.9323722511 0.976434592843 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011271113734_llc.fits 0 1 1 2 96.2320447284 0.752047596975 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010174085026_llc.fits 0 1 1 3 91.5082006398 0.859825499069 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011073133259_llc.fits 0 1 1 4 55.4976224172 0.596066789929 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 1 1 5 81.6386808301 0.897613927671 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2009350155506_llc.fits 0 1 1 6 88.978630314 0.676117895547 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011271113734_llc.fits 0 1 1 7 63.8140918663 0.604411682536 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012179063303_llc.fits 0 1 1 8 85.039164323 0.797353809023 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012277125453_llc.fits 0 1 1 9 82.1888007651 0.724431767846 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009259160929_llc.fits 0 1 1 10 65.2019917455 0.779316915095 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013011073258_llc.fits 0 1 1 11 65.9384099671 0.618181501404 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010265121752_llc.fits 0 1 1 12 88.2097232767 0.955169712067 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012088054726_llc.fits 0 1 1 13 59.2192448206 0.518636252389 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013011073258_llc.fits 0 1 1 14 55.9682695781 0.657182768463 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009350155506_llc.fits 0 1 1 15 72.3605844079 0.597736481872 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2012277125453_llc.fits 0 1 1 16 82.0786025044 0.885103688105 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013131215648_llc.fits 0 1 1 17 89.4204045664 0.873913020875 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 0 1 1 18 87.3040133938 0.970568855835 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011177032512_llc.fits 0 1 1 19 91.2048353569 0.819705469072 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013131215648_llc.fits 0 1 2 0 58.0028027633 0.925490749816 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010355172524_llc.fits 0 1 2 1 62.8853222452 0.895445155099 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 0 1 2 2 96.2698863539 0.719741258312 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 1 2 3 90.1015250141 0.67282602465 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010265121752_llc.fits 0 1 2 4 68.6251409762 0.54600010677 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010078095331_llc.fits 0 1 2 5 50.2881008384 0.590163204959 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013098041711_llc.fits 0 1 2 6 66.4627110393 0.626636635101 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009350155506_llc.fits 0 1 2 7 91.2328453829 0.808211731507 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011177032512_llc.fits 0 1 2 8 58.6481284813 0.685624014075 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013131215648_llc.fits 0 1 2 9 86.0556082609 0.95996085301 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012004120508_llc.fits 0 1 2 10 72.0622718051 0.660211930165 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009131105131_llc.fits 0 1 2 11 96.9529153102 0.720051212412 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012088054726_llc.fits 0 1 2 12 85.3822882245 0.684156665838 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013131215648_llc.fits 0 1 2 13 54.6965405585 0.55951845979 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2010078095331_llc.fits 0 1 2 14 81.7035836751 0.705075323391 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010265121752_llc.fits 0 1 2 15 84.4028353562 0.837324061174 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013131215648_llc.fits 0 1 2 16 62.521202578 0.988032408094 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012004120508_llc.fits 0 1 2 17 79.3442405155 0.704653882028 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011271113734_llc.fits 0 1 2 18 79.3514609071 0.796761785292 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 1 2 19 53.5490208122 0.828965543799 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012179063303_llc.fits 0 1 3 0 88.4637928506 0.961672637418 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011073133259_llc.fits 0 1 3 1 92.8359941531 0.959794750539 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010078095331_llc.fits 0 1 3 2 95.7733050774 0.796907316987 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012277125453_llc.fits 0 1 3 3 59.4666032626 0.644063371154 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 0 1 3 4 99.9518443094 0.796417567101 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 1 3 5 55.100011302 0.84606630755 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 0 1 3 6 61.7940624355 0.99843557214 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012088054726_llc.fits 0 1 3 7 62.1762495336 0.859386277029 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012179063303_llc.fits 0 1 3 8 76.4579148517 0.784202986685 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010355172524_llc.fits 0 1 3 9 72.8363507605 0.739820634882 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012088054726_llc.fits 0 1 3 10 68.3378101569 0.728298432289 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2013098041711_llc.fits 0 1 3 11 94.5684899012 0.866620891216 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011073133259_llc.fits 0 1 3 12 85.6273051007 0.962468368436 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012277125453_llc.fits 0 1 3 13 66.5340272799 0.657665847674 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013011073258_llc.fits 0 1 3 14 51.576734407 0.839254196369 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010078095331_llc.fits 0 1 3 15 89.3637815957 0.507645228135 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009259160929_llc.fits 0 1 3 16 89.290419911 0.505388668746 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 0 1 3 17 88.3884516546 0.546073069097 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010355172524_llc.fits 0 1 3 18 86.2349455056 0.915771367567 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010174085026_llc.fits 0 1 3 19 99.8752421437 0.864095708213 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011073133259_llc.fits 0 1 4 0 91.6012591641 0.624291286909 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011073133259_llc.fits 0 1 4 1 65.5533168915 0.696805233617 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009350155506_llc.fits 0 1 4 2 59.6603159875 0.662827353329 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011073133259_llc.fits 0 1 4 3 98.5781740765 0.605293563808 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009259160929_llc.fits 0 1 4 4 50.3738154195 0.575053424817 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011271113734_llc.fits 0 1 4 5 61.9132712206 0.965006759867 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011271113734_llc.fits 0 1 4 6 75.5671169556 0.733523730497 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011177032512_llc.fits 0 1 4 7 58.4802554001 0.52580912979 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011271113734_llc.fits 0 1 4 8 84.0341981523 0.604382910607 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010174085026_llc.fits 0 1 4 9 93.195677413 0.879451888094 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010174085026_llc.fits 0 1 4 10 58.8390996236 0.787016642465 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009131105131_llc.fits 0 1 4 11 83.108916334 0.846054055261 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012004120508_llc.fits 0 1 4 12 56.4470540804 0.598771506269 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011271113734_llc.fits 0 1 4 13 94.8422969115 0.873285622651 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009259160929_llc.fits 0 1 4 14 91.195726549 0.885533483943 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013011073258_llc.fits 0 1 4 15 66.6616209974 0.855392322384 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010265121752_llc.fits 0 1 4 16 99.9967155648 0.658098542588 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012179063303_llc.fits 0 1 4 17 52.5059415709 0.628991324455 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2013011073258_llc.fits 0 1 4 18 91.7187455118 0.872519676082 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011177032512_llc.fits 0 1 4 19 63.2131665975 0.717173245782 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009166043257_llc.fits 0 1 5 0 65.0627274538 0.733530238632 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 0 1 5 1 93.655840835 0.561740439095 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009259160929_llc.fits 0 1 5 2 90.5089425166 0.777889402742 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011177032512_llc.fits 0 1 5 3 57.9968855112 0.55050463266 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 0 1 5 4 69.8672101287 0.630280356942 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011177032512_llc.fits 0 1 5 5 88.4160074236 0.997155577455 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012004120508_llc.fits 0 1 5 6 66.0258401353 0.857667636455 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010078095331_llc.fits 0 1 5 7 74.8269159657 0.90951889076 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 0 1 5 8 62.4187505984 0.720669674136 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012088054726_llc.fits 0 1 5 9 99.3110115562 0.899907170222 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010265121752_llc.fits 0 1 5 10 77.2914276333 0.595443216175 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010355172524_llc.fits 0 1 5 11 84.9685002469 0.520128849505 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010174085026_llc.fits 0 1 5 12 91.3235516677 0.917536142101 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010265121752_llc.fits 0 1 5 13 86.0803947997 0.557521657776 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013131215648_llc.fits 0 1 5 14 95.110819686 0.970648194547 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009350155506_llc.fits 0 1 5 15 93.2172883872 0.753970115755 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2012179063303_llc.fits 0 1 5 16 78.8379960333 0.957729924766 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012179063303_llc.fits 0 1 5 17 81.1601229635 0.588283794642 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012277125453_llc.fits 0 1 5 18 83.4335973079 0.983828625743 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010078095331_llc.fits 0 1 5 19 89.7857818818 0.809665912458 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009259160929_llc.fits 0 1 6 0 61.9232711099 0.778616741687 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009350155506_llc.fits 0 1 6 1 78.7088261352 0.566856548202 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011271113734_llc.fits 0 1 6 2 85.949016926 0.820449630016 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013098041711_llc.fits 0 1 6 3 60.7831306709 0.905940030514 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010174085026_llc.fits 0 1 6 4 87.4338106363 0.752497155183 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012088054726_llc.fits 0 1 6 5 79.5037678999 0.884163003945 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 0 1 6 6 78.7339144464 0.727627846917 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009350155506_llc.fits 0 1 6 7 75.8566960818 0.680943302293 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010265121752_llc.fits 0 1 6 8 63.5213380259 0.522279202941 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2011271113734_llc.fits 0 1 6 9 86.3036161597 0.871629990029 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013011073258_llc.fits 0 1 6 10 86.2110768763 0.569297253281 0.593 11.264
